Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
3,Desconocido,Incorrect information on credit report,Account status,33,28625.0,2015-03-14,2015-03-14,494,1,0,38,2,494,0-1 días
4,Medical,False statements or representation,Attempted to collect wrong amount,13,33458.0,2015-03-14,2015-03-14,740,3,0,34,5,Otras,0-1 días
2,Desconocido,Other,Desconocido,25,21830.0,2015-03-14,2015-03-14,729,1,0,5,1,729,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,50,38116.0,2015-03-14,2015-03-14,489,3,0,31,7,489,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,41,44708.0,2015-03-14,2015-03-14,1419,1,0,40,1,1419,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,40,13317.0,2015-03-14,2015-03-14,1013,1,0,37,3,Otras,0-1 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,7,92119.0,2015-03-14,2015-03-15,996,1,1,40,1,996,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,3,96517.0,2015-03-14,2015-03-14,494,4,0,38,2,494,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,25,20814.0,2015-03-14,2015-03-14,955,1,0,40,1,955,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,7,94549.0,2015-03-14,2015-03-14,1498,1,0,39,1,1498,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,7,94002.0,2015-03-14,2015-03-14,494,1,0,40,6,494,0-1 días
2,Desconocido,Other,Desconocido,33,27513.0,2015-03-14,2015-03-14,1498,1,0,5,1,1498,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,40,13367.0,2015-03-14,2015-03-14,494,1,0,38,4,494,0-1 días
3,Desconocido,Improper use of my credit report,Report shared with employer w/o consent,40,13090.0,2015-03-14,2015-03-15,1311,1,1,32,6,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,28,48317.0,2015-03-14,2015-03-15,494,1,1,40,5,494,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,50,37047.0,2015-03-14,2015-03-14,489,3,0,31,7,489,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,48,29485.0,2015-03-14,2015-03-15,888,1,1,31,7,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,7,95677.0,2015-03-14,2015-03-15,494,3,1,38,2,494,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,19,62864.0,2015-03-14,2015-03-15,494,1,1,40,4,494,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,13,32909.0,2015-03-14,2015-03-15,1341,1,1,40,1,1341,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,53,20166.0,2015-03-14,2015-03-15,96,1,1,37,3,Otras,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,51,78214.0,2015-03-14,2015-03-15,81,4,1,26,1,81,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,91750.0,2015-03-14,2015-03-15,246,1,1,37,4,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,91750.0,2015-03-14,2015-03-15,1498,3,1,37,4,1498,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,6,85048.0,2015-03-14,2015-03-15,489,3,1,37,4,489,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,31,39556.0,2015-03-14,2015-03-15,494,4,1,38,4,494,0-1 días
4,Payday loan,Communication tactics,Threatened to take legal action,51,77055.0,2015-03-13,2015-03-16,490,1,3,21,5,Otras,2-5 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,13,32081.0,2015-03-13,2015-03-14,1498,1,1,40,1,1498,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,25,21208.0,2015-03-13,2015-03-14,215,1,1,40,1,Otras,0-1 días
5,International money transfer,Other transaction issues,Desconocido,23,71378.0,2015-03-13,2015-03-14,967,4,1,24,1,Otras,0-1 días
4,Desconocido,Disclosure verification of debt,Right to dispute notice not received,51,77073.0,2015-03-13,2015-03-13,489,3,0,31,6,489,0-1 días
1,Vehicle loan,Taking out the loan or lease,Desconocido,51,75662.0,2015-03-13,2015-03-13,81,4,0,28,1,81,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting report or credit score,41,44484.0,2015-03-13,2015-03-13,494,1,0,40,6,494,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,7,92024.0,2015-03-13,2015-03-13,955,1,0,40,1,955,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,7,90034.0,2015-03-13,2015-03-13,312,3,0,21,4,312,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,44,19468.0,2015-03-13,2015-03-13,494,1,0,40,6,494,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,37,7093.0,2015-03-13,2015-03-13,377,1,0,37,4,377,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,24,2072.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,24,2072.0,2015-03-13,2015-03-13,1398,3,0,38,2,1398,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt was paid,51,79761.0,2015-03-13,2015-03-17,1401,4,4,37,3,1401,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,41,45342.0,2015-03-13,2015-03-13,489,3,0,31,7,489,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,79404.0,2015-03-13,2015-03-13,494,1,0,38,4,494,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,51,75028.0,2015-03-13,2015-03-13,377,1,0,37,4,377,0-1 días
4,Medical,False statements or representation,Attempted to collect wrong amount,10,20009.0,2015-03-13,2015-03-13,30,0,0,34,5,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,14,30705.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,57,54911.0,2015-03-13,2015-03-13,1398,1,0,40,4,1398,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,24,2119.0,2015-03-13,2015-03-13,1398,3,0,38,2,1398,0-1 días
3,Desconocido,Credit monitoring or identity protection,Billing dispute,40,10940.0,2015-03-13,2015-03-13,1398,1,0,40,2,1398,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,23,70816.0,2015-03-13,2015-03-13,494,1,0,38,4,494,0-1 días
0,(CD) Certificate of deposit,"Account opening, closing, or management",Desconocido,9,6512.0,2015-03-13,2015-03-19,81,4,6,39,1,81,6-10 días
3,Desconocido,Incorrect information on credit report,Account terms,24,2119.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,31,39564.0,2015-03-13,2015-03-13,475,1,0,34,5,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,92021.0,2015-03-13,2015-03-13,1398,1,0,38,4,1398,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,57,54911.0,2015-03-13,2015-03-13,494,1,0,40,4,494,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,25,20772.0,2015-03-13,2015-03-13,955,1,0,40,1,955,0-1 días
0,Cashing a check without an account,"Account opening, closing, or management",Desconocido,35,68632.0,2015-03-13,2015-03-13,1419,1,0,39,1,1419,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,53,23168.0,2015-03-13,2015-03-13,494,4,0,40,5,494,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,8,80422.0,2015-03-13,2015-03-13,81,4,0,26,1,81,0-1 días
4,Medical,Disclosure verification of debt,Right to dispute notice not received,40,11720.0,2015-03-13,2015-03-13,704,3,0,31,6,Otras,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,25,20613.0,2015-03-13,2015-03-13,955,1,0,40,1,955,0-1 días
5,International money transfer,Other transaction issues,Desconocido,7,90032.0,2015-03-13,2015-03-13,903,4,0,24,1,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,19,60466.0,2015-03-13,2015-03-13,494,1,0,40,5,494,0-1 días
1,Vehicle lease,Problems when you are unable to pay,Desconocido,7,93063.0,2015-03-13,2015-03-13,81,4,0,35,1,81,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,92021.0,2015-03-13,2015-03-13,494,1,0,38,4,494,0-1 días
4,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,51,78041.0,2015-03-13,2015-03-17,312,1,4,21,4,312,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,29,55426.0,2015-03-13,2015-03-13,494,3,0,40,6,494,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,33,27540.0,2015-03-13,2015-03-13,729,3,0,39,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,51,79935.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
3,Desconocido,Credit monitoring or identity protection,Problem with fraud alerts,25,21208.0,2015-03-13,2015-03-13,494,1,0,40,4,494,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,48,29709.0,2015-03-13,2015-03-13,489,3,0,37,4,489,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,7,94603.0,2015-03-13,2015-03-13,955,1,0,40,1,955,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,19,60642.0,2015-03-13,2015-03-13,494,1,0,40,6,494,0-1 días
1,Vehicle loan,Problems when you are unable to pay,Desconocido,7,91360.0,2015-03-13,2015-03-13,1396,1,0,35,1,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,19,60649.0,2015-03-13,2015-03-13,1401,4,0,37,3,1401,0-1 días
4,Desconocido,Communication tactics,Frequent or repeated calls,13,32828.0,2015-03-13,2015-03-16,1092,1,3,21,4,Otras,2-5 días
4,Desconocido,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,44,17101.0,2015-03-13,2015-03-13,981,0,0,36,6,Otras,0-1 días
4,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,9,6117.0,2015-03-13,2015-03-13,489,3,0,35,8,489,0-1 días
0,Checking account,Using a debit or ATM card,Desconocido,18,83852.0,2015-03-13,2015-03-13,1419,1,0,25,1,1419,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,16,96734.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,75751.0,2015-03-13,2015-03-13,494,1,0,38,4,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,40,10016.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
0,Other bank product/service,Deposits and withdrawals,Desconocido,37,7090.0,2015-03-13,2015-03-13,1498,1,0,24,1,1498,0-1 días
10,Non-federal student loan,Getting a loan,Desconocido,13,34203.0,2015-03-13,2015-03-16,450,3,3,14,1,450,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,14,30315.0,2015-03-13,2015-03-13,494,3,0,40,6,494,0-1 días
2,Desconocido,Other,Desconocido,41,43123.0,2015-03-13,2015-03-13,729,1,0,5,1,729,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,7,92101.0,2015-03-13,2015-03-13,996,1,0,40,1,996,0-1 días
0,Other bank product/service,Problems caused by my funds being low,Desconocido,8,80302.0,2015-03-13,2015-03-17,1498,2,4,37,1,1498,2-5 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,2,36092.0,2015-03-13,2015-03-13,494,4,0,40,5,494,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,14,30510.0,2015-03-13,2015-03-13,494,3,0,38,2,494,0-1 días
0,Savings account,"Account opening, closing, or management",Desconocido,7,91601.0,2015-03-13,2015-03-17,1498,1,4,39,1,1498,2-5 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,35,68372.0,2015-03-13,2015-03-13,494,1,0,40,5,494,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,53,22193.0,2015-03-13,2015-03-13,1501,4,0,40,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,53,24550.0,2015-03-13,2015-03-13,494,1,0,38,2,494,0-1 días
4,Medical,Communication tactics,Frequent or repeated calls,19,60659.0,2015-03-13,2015-03-13,666,1,0,21,4,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,33,27511.0,2015-03-13,2015-03-13,494,3,0,40,6,494,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,14,30019.0,2015-03-13,2015-03-13,148,4,0,40,1,Otras,0-1 días
2,Desconocido,Cash advance fee,Desconocido,41,43017.0,2015-03-13,2015-03-14,729,2,1,16,1,729,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,14,30345.0,2015-03-13,2015-03-16,1077,1,3,31,6,Otras,2-5 días
4,Medical,Disclosure verification of debt,Right to dispute notice not received,7,92663.0,2015-03-13,2015-03-14,260,4,1,31,6,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,52,84738.0,2015-03-13,2015-03-14,494,1,1,38,2,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,13,33326.0,2015-03-13,2015-03-14,494,1,1,38,2,494,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,7,95823.0,2015-03-13,2015-03-14,1361,4,1,39,1,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting report or credit score,44,15136.0,2015-03-12,2015-03-13,504,3,1,40,6,504,0-1 días
0,Savings account,"Account opening, closing, or management",Desconocido,7,92845.0,2015-03-12,2015-03-17,81,4,5,39,1,81,2-5 días
8,Desconocido,Can't contact lender,Desconocido,51,78224.0,2015-03-12,2015-03-13,1291,1,1,20,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,90249.0,2015-03-12,2015-03-12,1398,1,0,38,4,1398,0-1 días
4,Desconocido,Communication tactics,Frequent or repeated calls,41,45065.0,2015-03-12,2015-03-12,489,3,0,21,4,489,0-1 días
5,International money transfer,Fraud or scam,Desconocido,40,11229.0,2015-03-12,2015-03-12,903,1,0,13,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,7,92879.0,2015-03-12,2015-03-12,494,4,0,38,2,494,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,94533.0,2015-03-12,2015-03-12,1304,1,0,37,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,7,92879.0,2015-03-12,2015-03-12,504,4,0,38,2,504,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,78403.0,2015-03-12,2015-03-12,1398,1,0,38,4,1398,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,53,23847.0,2015-03-12,2015-03-12,996,1,0,37,4,996,0-1 días
2,Desconocido,APR or interest rate,Desconocido,28,49006.0,2015-03-12,2015-03-13,729,1,1,20,1,729,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt was paid,7,92376.0,2015-03-12,2015-03-12,291,1,0,37,3,Otras,0-1 días
4,Non-federal student loan,Improper contact or sharing of info,Contacted me after I asked not to,40,11230.0,2015-03-12,2015-03-16,1363,1,4,35,7,Otras,2-5 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,13,33324.0,2015-03-12,2015-03-12,996,1,0,40,1,996,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,40,11358.0,2015-03-12,2015-03-12,504,4,0,40,5,504,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,52,84532.0,2015-03-12,2015-03-12,504,1,0,40,5,504,0-1 días
8,Desconocido,Charged fees or interest I didn't expect,Desconocido,41,43506.0,2015-03-12,2015-03-12,490,1,0,40,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,45,612.0,2015-03-12,2015-03-12,504,4,0,38,4,504,0-1 días
4,Payday loan,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,52,84405.0,2015-03-12,2015-03-12,382,1,0,36,6,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,8,80231.0,2015-03-12,2015-03-12,494,4,0,38,4,494,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,41,44889.0,2015-03-12,2015-03-16,753,3,4,39,1,Otras,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,22,40503.0,2015-03-12,2015-03-12,504,3,0,40,6,504,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,44,19134.0,2015-03-12,2015-03-12,1398,1,0,38,4,1398,0-1 días
2,Desconocido,Late fee,Desconocido,29,55118.0,2015-03-12,2015-03-12,113,1,0,8,1,113,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,20,46342.0,2015-03-12,2015-03-12,579,4,0,40,1,Otras,0-1 días
4,Federal student loan,Improper contact or sharing of info,Contacted employer after asked not to,39,89148.0,2015-03-12,2015-03-13,1401,4,1,35,6,1401,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,14,30122.0,2015-03-12,2015-03-12,494,4,0,40,5,494,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,79363.0,2015-03-12,2015-03-12,494,1,0,38,4,494,0-1 días
6,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Desconocido,40,10509.0,2015-03-12,2015-03-12,1247,1,0,40,1,1247,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,25,21239.0,2015-03-12,2015-03-12,504,4,0,38,2,504,0-1 días
4,"Other (phone, health club, etc.)",Communication tactics,Called after sent written cease of comm,18,83709.0,2015-03-12,2015-03-13,54,1,1,21,7,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,45,646.0,2015-03-12,2015-03-12,504,3,0,40,6,504,0-1 días
